7,5,486.0
7,6,3183.4285714285716
7,7,6371.0
7,8,18415.4
7,9,101720.75
7,10,225960.0
7,11,1045593.0
7,12,3666400.3333333335
8,5,782.8571428571429
8,6,1547.8333333333333
8,7,12771.2
8,8,36739.0
8,9,97563.75
8,10,377350.0
8,11,1345935.0
8,12,3051595.3333333335
9,5,1028.0
9,6,2968.2
9,7,10683.25
9,8,44098.25
9,9,159230.66666666666
9,10,778145.6666666666
